word,Tag,sentence_num
Himalayas,B-mount,4574
is,O,4574
known,O,4574
for,O,4574
its,O,4574
beauty.,O,4574
Denali,B-mount,4575
and,O,4575
Mount,O,4575
Olympus,B-mount,4575
are,O,4575
popular,O,4575
destinations.,O,4575
The,O,4576
Alps,B-mount,4576
is,O,4576
known,O,4576
for,O,4576
its,O,4576
beauty.,O,4576
The,O,4577
peaks,O,4577
of,O,4577
Mount,O,4577
Elbrus,B-mount,4577
are,O,4577
covered,O,4577
in,O,4577
snow.,O,4577
The,O,4578
peaks,O,4578
of,O,4578
Mount,O,4578
Aconcagua,B-mount,4578
are,O,4578
covered,O,4578
in,O,4578
snow.,O,4578
The,O,4579
peaks,O,4579
of,O,4579
Mount,O,4579
Kosciuszko,B-mount,4579
are,O,4579
covered,O,4579
in,O,4579
snow.,O,4579
The,O,4580
sun,O,4580
sets,O,4580
behind,O,4580
the,O,4580
hills,O,4580
every,O,4580
evening.,O,4580
People,O,4581
often,O,4581
climb,O,4581
Mount,O,4581
Logan,B-mount,4581
during,O,4581
the,O,4581
summer.,O,4581
This,O,4582
area,O,4582
is,O,4582
famous,O,4582
for,O,4582
its,O,4582
wildlife.,O,4582
The,O,4583
sun,O,4583
sets,O,4583
behind,O,4583
the,O,4583
hills,O,4583
every,O,4583
evening.,O,4583
Mount,O,4584
Elbrus,B-mount,4584
is,O,4584
known,O,4584
for,O,4584
its,O,4584
beauty.,O,4584
I,O,4585
have,O,4585
visited,O,4585
Mount,O,4585
Kilimanjaro,B-mount,4585
recently.,O,4585
The,O,4586
peaks,O,4586
of,O,4586
The,O,4586
Alps,B-mount,4586
are,O,4586
covered,O,4586
in,O,4586
snow.,O,4586
I,O,4587
have,O,4587
visited,O,4587
The,O,4587
Alps,B-mount,4587
recently.,O,4587
People,O,4588
often,O,4588
climb,O,4588
Mount,O,4588
Everest,B-mount,4588
during,O,4588
the,O,4588
summer.,O,4588
I,O,4589
have,O,4589
visited,O,4589
Mount,O,4589
Everest,B-mount,4589
recently.,O,4589
She,O,4590
enjoys,O,4590
camping,O,4590
in,O,4590
remote,O,4590
areas.,O,4590
Mount,O,4591
Elbrus,B-mount,4591
is,O,4591
known,O,4591
for,O,4591
its,O,4591
beauty.,O,4591
Mount,O,4592
Aconcagua,B-mount,4592
and,O,4592
Mount,O,4592
Kilimanjaro,B-mount,4592
are,O,4592
popular,O,4592
destinations.,O,4592
Annapurna,B-mount,4593
and,O,4593
Mount,O,4593
Aconcagua,B-mount,4593
are,O,4593
popular,O,4593
destinations.,O,4593
People,O,4594
often,O,4594
climb,O,4594
The,O,4594
Andes,B-mount,4594
during,O,4594
the,O,4594
summer.,O,4594
People,O,4595
often,O,4595
climb,O,4595
Mount,O,4595
Elbrus,B-mount,4595
during,O,4595
the,O,4595
summer.,O,4595
Annapurna,B-mount,4596
and,O,4596
The,O,4596
Andes,B-mount,4596
are,O,4596
popular,O,4596
destinations.,O,4596
The,O,4597
peaks,O,4597
of,O,4597
Denali,B-mount,4597
are,O,4597
covered,O,4597
in,O,4597
snow.,O,4597
The,O,4598
Himalayas,B-mount,4598
and,O,4598
Mount,O,4598
Fuji,B-mount,4598
are,O,4598
popular,O,4598
destinations.,O,4598
We,O,4599
went,O,4599
stargazing,O,4599
last,O,4599
night.,O,4599
The,O,4600
peaks,O,4600
of,O,4600
The,O,4600
Rockies,B-mount,4600
are,O,4600
covered,O,4600
in,O,4600
snow.,O,4600
The,O,4601
forest,O,4601
is,O,4601
dense,O,4601
and,O,4601
full,O,4601
of,O,4601
life.,O,4601
People,O,4602
often,O,4602
climb,O,4602
Mount,O,4602
Kosciuszko,B-mount,4602
during,O,4602
the,O,4602
summer.,O,4602
I,O,4603
have,O,4603
visited,O,4603
K2,B-mount,4603
recently.,O,4603
He,O,4604
packed,O,4604
his,O,4604
bag,O,4604
and,O,4604
set,O,4604
off,O,4604
on,O,4604
an,O,4604
adventure.,O,4604
The,O,4605
peaks,O,4605
of,O,4605
Mount,O,4605
Elbrus,B-mount,4605
are,O,4605
covered,O,4605
in,O,4605
snow.,O,4605
The,O,4606
peaks,O,4606
of,O,4606
Matterhorn,B-mount,4606
are,O,4606
covered,O,4606
in,O,4606
snow.,O,4606
The,O,4607
peaks,O,4607
of,O,4607
Matterhorn,B-mount,4607
are,O,4607
covered,O,4607
in,O,4607
snow.,O,4607
People,O,4608
often,O,4608
climb,O,4608
Mount,O,4608
Kilimanjaro,B-mount,4608
during,O,4608
the,O,4608
summer.,O,4608
People,O,4609
often,O,4609
climb,O,4609
Denali,B-mount,4609
during,O,4609
the,O,4609
summer.,O,4609
Annapurna,B-mount,4610
is,O,4610
known,O,4610
for,O,4610
its,O,4610
beauty.,O,4610
The,O,4611
peaks,O,4611
of,O,4611
Annapurna,B-mount,4611
are,O,4611
covered,O,4611
in,O,4611
snow.,O,4611
People,O,4612
often,O,4612
climb,O,4612
The,O,4612
Andes,B-mount,4612
during,O,4612
the,O,4612
summer.,O,4612
The,O,4613
peaks,O,4613
of,O,4613
Mount,O,4613
Fuji,B-mount,4613
are,O,4613
covered,O,4613
in,O,4613
snow.,O,4613
I,O,4614
have,O,4614
visited,O,4614
Mount,O,4614
Logan,B-mount,4614
recently.,O,4614
I,O,4615
love,O,4615
hiking,O,4615
in,O,4615
the,O,4615
countryside.,O,4615
I,O,4616
have,O,4616
visited,O,4616
The,O,4616
Alps,B-mount,4616
recently.,O,4616
She,O,4617
enjoys,O,4617
camping,O,4617
in,O,4617
remote,O,4617
areas.,O,4617
I,O,4618
have,O,4618
visited,O,4618
The,O,4618
Himalayas,B-mount,4618
recently.,O,4618
People,O,4619
often,O,4619
climb,O,4619
Mount,O,4619
Elbrus,B-mount,4619
during,O,4619
the,O,4619
summer.,O,4619
The,O,4620
peaks,O,4620
of,O,4620
Mount,O,4620
Olympus,B-mount,4620
are,O,4620
covered,O,4620
in,O,4620
snow.,O,4620
The,O,4621
Alps,B-mount,4621
is,O,4621
known,O,4621
for,O,4621
its,O,4621
beauty.,O,4621
I,O,4622
love,O,4622
hiking,O,4622
in,O,4622
the,O,4622
countryside.,O,4622
The,O,4623
weather,O,4623
is,O,4623
beautiful,O,4623
today.,O,4623
The,O,4624
forest,O,4624
is,O,4624
dense,O,4624
and,O,4624
full,O,4624
of,O,4624
life.,O,4624
The,O,4625
Alps,B-mount,4625
is,O,4625
known,O,4625
for,O,4625
its,O,4625
beauty.,O,4625
The,O,4626
river,O,4626
flows,O,4626
through,O,4626
the,O,4626
valley.,O,4626
She,O,4627
enjoys,O,4627
camping,O,4627
in,O,4627
remote,O,4627
areas.,O,4627
I,O,4628
have,O,4628
visited,O,4628
The,O,4628
Rockies,B-mount,4628
recently.,O,4628
I,O,4629
have,O,4629
visited,O,4629
Matterhorn,B-mount,4629
recently.,O,4629
I,O,4630
have,O,4630
visited,O,4630
Annapurna,B-mount,4630
recently.,O,4630
People,O,4631
often,O,4631
climb,O,4631
The,O,4631
Himalayas,B-mount,4631
during,O,4631
the,O,4631
summer.,O,4631
I,O,4632
have,O,4632
visited,O,4632
Mount,O,4632
Fuji,B-mount,4632
recently.,O,4632
The,O,4633
Alps,B-mount,4633
and,O,4633
Mount,O,4633
Whitney,B-mount,4633
are,O,4633
popular,O,4633
destinations.,O,4633
We,O,4634
went,O,4634
stargazing,O,4634
last,O,4634
night.,O,4634
Mount,O,4635
Elbrus,B-mount,4635
is,O,4635
known,O,4635
for,O,4635
its,O,4635
beauty.,O,4635
People,O,4636
often,O,4636
climb,O,4636
Mount,O,4636
Elbrus,B-mount,4636
during,O,4636
the,O,4636
summer.,O,4636
I,O,4637
have,O,4637
visited,O,4637
Mount,O,4637
Logan,B-mount,4637
recently.,O,4637
People,O,4638
often,O,4638
climb,O,4638
The,O,4638
Andes,B-mount,4638
during,O,4638
the,O,4638
summer.,O,4638
He,O,4639
packed,O,4639
his,O,4639
bag,O,4639
and,O,4639
set,O,4639
off,O,4639
on,O,4639
an,O,4639
adventure.,O,4639
The,O,4640
Alps,B-mount,4640
and,O,4640
The,O,4640
Himalayas,B-mount,4640
are,O,4640
popular,O,4640
destinations.,O,4640
The,O,4641
peaks,O,4641
of,O,4641
Mount,O,4641
Kosciuszko,B-mount,4641
are,O,4641
covered,O,4641
in,O,4641
snow.,O,4641
I,O,4642
love,O,4642
hiking,O,4642
in,O,4642
the,O,4642
countryside.,O,4642
Mount,O,4643
Elbrus,B-mount,4643
and,O,4643
Mount,O,4643
Fuji,B-mount,4643
are,O,4643
popular,O,4643
destinations.,O,4643
The,O,4644
peaks,O,4644
of,O,4644
Mount,O,4644
Logan,B-mount,4644
are,O,4644
covered,O,4644
in,O,4644
snow.,O,4644
Mount,O,4645
Olympus,B-mount,4645
is,O,4645
known,O,4645
for,O,4645
its,O,4645
beauty.,O,4645
Mount,O,4646
Aconcagua,B-mount,4646
is,O,4646
known,O,4646
for,O,4646
its,O,4646
beauty.,O,4646
The,O,4647
peaks,O,4647
of,O,4647
Mount,O,4647
Kosciuszko,B-mount,4647
are,O,4647
covered,O,4647
in,O,4647
snow.,O,4647
I,O,4648
have,O,4648
visited,O,4648
Mount,O,4648
Kilimanjaro,B-mount,4648
recently.,O,4648
I,O,4649
love,O,4649
hiking,O,4649
in,O,4649
the,O,4649
countryside.,O,4649
He,O,4650
packed,O,4650
his,O,4650
bag,O,4650
and,O,4650
set,O,4650
off,O,4650
on,O,4650
an,O,4650
adventure.,O,4650
The,O,4651
peaks,O,4651
of,O,4651
Mount,O,4651
Everest,B-mount,4651
are,O,4651
covered,O,4651
in,O,4651
snow.,O,4651
This,O,4652
area,O,4652
is,O,4652
famous,O,4652
for,O,4652
its,O,4652
wildlife.,O,4652
The,O,4653
peaks,O,4653
of,O,4653
Matterhorn,B-mount,4653
are,O,4653
covered,O,4653
in,O,4653
snow.,O,4653
The,O,4654
forest,O,4654
is,O,4654
dense,O,4654
and,O,4654
full,O,4654
of,O,4654
life.,O,4654
He,O,4655
packed,O,4655
his,O,4655
bag,O,4655
and,O,4655
set,O,4655
off,O,4655
on,O,4655
an,O,4655
adventure.,O,4655
The,O,4656
peaks,O,4656
of,O,4656
Mount,O,4656
Olympus,B-mount,4656
are,O,4656
covered,O,4656
in,O,4656
snow.,O,4656
I,O,4657
have,O,4657
visited,O,4657
Mount,O,4657
Olympus,B-mount,4657
recently.,O,4657
Mount,O,4658
Aconcagua,B-mount,4658
is,O,4658
known,O,4658
for,O,4658
its,O,4658
beauty.,O,4658
The,O,4659
peaks,O,4659
of,O,4659
Matterhorn,B-mount,4659
are,O,4659
covered,O,4659
in,O,4659
snow.,O,4659
I,O,4660
have,O,4660
visited,O,4660
Mount,O,4660
Kosciuszko,B-mount,4660
recently.,O,4660
Mount,O,4661
Logan,B-mount,4661
is,O,4661
known,O,4661
for,O,4661
its,O,4661
beauty.,O,4661
The,O,4662
peaks,O,4662
of,O,4662
Mount,O,4662
Fuji,B-mount,4662
are,O,4662
covered,O,4662
in,O,4662
snow.,O,4662
Mount,O,4663
Olympus,B-mount,4663
and,O,4663
Mount,O,4663
Aconcagua,B-mount,4663
are,O,4663
popular,O,4663
destinations.,O,4663
He,O,4664
packed,O,4664
his,O,4664
bag,O,4664
and,O,4664
set,O,4664
off,O,4664
on,O,4664
an,O,4664
adventure.,O,4664
We,O,4665
went,O,4665
stargazing,O,4665
last,O,4665
night.,O,4665
The,O,4666
river,O,4666
flows,O,4666
through,O,4666
the,O,4666
valley.,O,4666
Mount,O,4667
McKinley,B-mount,4667
is,O,4667
known,O,4667
for,O,4667
its,O,4667
beauty.,O,4667
Mount,O,4668
Kosciuszko,B-mount,4668
is,O,4668
known,O,4668
for,O,4668
its,O,4668
beauty.,O,4668
The,O,4669
Himalayas,B-mount,4669
and,O,4669
Matterhorn,B-mount,4669
are,O,4669
popular,O,4669
destinations.,O,4669
Mount,O,4670
Kosciuszko,B-mount,4670
and,O,4670
Mount,O,4670
Everest,B-mount,4670
are,O,4670
popular,O,4670
destinations.,O,4670
The,O,4671
weather,O,4671
is,O,4671
beautiful,O,4671
today.,O,4671
Mount,O,4672
Aconcagua,B-mount,4672
and,O,4672
K2,B-mount,4672
are,O,4672
popular,O,4672
destinations.,O,4672
Mount,O,4673
Fuji,B-mount,4673
and,O,4673
Mount,O,4673
Everest,B-mount,4673
are,O,4673
popular,O,4673
destinations.,O,4673
Matterhorn,B-mount,4674
is,O,4674
known,O,4674
for,O,4674
its,O,4674
beauty.,O,4674
People,O,4675
often,O,4675
climb,O,4675
Annapurna,B-mount,4675
during,O,4675
the,O,4675
summer.,O,4675
The,O,4676
weather,O,4676
is,O,4676
beautiful,O,4676
today.,O,4676
The,O,4677
river,O,4677
flows,O,4677
through,O,4677
the,O,4677
valley.,O,4677
He,O,4678
packed,O,4678
his,O,4678
bag,O,4678
and,O,4678
set,O,4678
off,O,4678
on,O,4678
an,O,4678
adventure.,O,4678
The,O,4679
sun,O,4679
sets,O,4679
behind,O,4679
the,O,4679
hills,O,4679
every,O,4679
evening.,O,4679
I,O,4680
have,O,4680
visited,O,4680
Mount,O,4680
McKinley,B-mount,4680
recently.,O,4680
The,O,4681
peaks,O,4681
of,O,4681
The,O,4681
Alps,B-mount,4681
are,O,4681
covered,O,4681
in,O,4681
snow.,O,4681
I,O,4682
have,O,4682
visited,O,4682
Mount,O,4682
Kilimanjaro,B-mount,4682
recently.,O,4682
I,O,4683
have,O,4683
visited,O,4683
Mount,O,4683
Whitney,B-mount,4683
recently.,O,4683
I,O,4684
have,O,4684
visited,O,4684
The,O,4684
Himalayas,B-mount,4684
recently.,O,4684
The,O,4685
Himalayas,B-mount,4685
is,O,4685
known,O,4685
for,O,4685
its,O,4685
beauty.,O,4685
People,O,4686
often,O,4686
climb,O,4686
K2,B-mount,4686
during,O,4686
the,O,4686
summer.,O,4686
I,O,4687
have,O,4687
visited,O,4687
The,O,4687
Andes,B-mount,4687
recently.,O,4687
He,O,4688
packed,O,4688
his,O,4688
bag,O,4688
and,O,4688
set,O,4688
off,O,4688
on,O,4688
an,O,4688
adventure.,O,4688
I,O,4689
have,O,4689
visited,O,4689
Mount,O,4689
Everest,B-mount,4689
recently.,O,4689
The,O,4690
forest,O,4690
is,O,4690
dense,O,4690
and,O,4690
full,O,4690
of,O,4690
life.,O,4690
I,O,4691
love,O,4691
hiking,O,4691
in,O,4691
the,O,4691
countryside.,O,4691
I,O,4692
have,O,4692
visited,O,4692
Mount,O,4692
Kilimanjaro,B-mount,4692
recently.,O,4692
Mount,O,4693
Logan,B-mount,4693
and,O,4693
The,O,4693
Rockies,B-mount,4693
are,O,4693
popular,O,4693
destinations.,O,4693
I,O,4694
love,O,4694
hiking,O,4694
in,O,4694
the,O,4694
countryside.,O,4694
The,O,4695
river,O,4695
flows,O,4695
through,O,4695
the,O,4695
valley.,O,4695
I,O,4696
love,O,4696
hiking,O,4696
in,O,4696
the,O,4696
countryside.,O,4696
Mount,O,4697
Kosciuszko,B-mount,4697
and,O,4697
Mount,O,4697
Elbrus,B-mount,4697
are,O,4697
popular,O,4697
destinations.,O,4697
People,O,4698
often,O,4698
climb,O,4698
Mount,O,4698
Logan,B-mount,4698
during,O,4698
the,O,4698
summer.,O,4698
I,O,4699
have,O,4699
visited,O,4699
Matterhorn,B-mount,4699
recently.,O,4699
People,O,4700
often,O,4700
climb,O,4700
Mount,O,4700
McKinley,B-mount,4700
during,O,4700
the,O,4700
summer.,O,4700
The,O,4701
forest,O,4701
is,O,4701
dense,O,4701
and,O,4701
full,O,4701
of,O,4701
life.,O,4701
We,O,4702
went,O,4702
stargazing,O,4702
last,O,4702
night.,O,4702
The,O,4703
river,O,4703
flows,O,4703
through,O,4703
the,O,4703
valley.,O,4703
Mount,O,4704
Aconcagua,B-mount,4704
and,O,4704
Mount,O,4704
Whitney,B-mount,4704
are,O,4704
popular,O,4704
destinations.,O,4704
He,O,4705
packed,O,4705
his,O,4705
bag,O,4705
and,O,4705
set,O,4705
off,O,4705
on,O,4705
an,O,4705
adventure.,O,4705
This,O,4706
area,O,4706
is,O,4706
famous,O,4706
for,O,4706
its,O,4706
wildlife.,O,4706
She,O,4707
enjoys,O,4707
camping,O,4707
in,O,4707
remote,O,4707
areas.,O,4707
People,O,4708
often,O,4708
climb,O,4708
Denali,B-mount,4708
during,O,4708
the,O,4708
summer.,O,4708
Mount,O,4709
Kilimanjaro,B-mount,4709
is,O,4709
known,O,4709
for,O,4709
its,O,4709
beauty.,O,4709
I,O,4710
love,O,4710
hiking,O,4710
in,O,4710
the,O,4710
countryside.,O,4710
We,O,4711
went,O,4711
stargazing,O,4711
last,O,4711
night.,O,4711
The,O,4712
view,O,4712
from,O,4712
here,O,4712
is,O,4712
breathtaking.,O,4712
The,O,4713
peaks,O,4713
of,O,4713
Mount,O,4713
McKinley,B-mount,4713
are,O,4713
covered,O,4713
in,O,4713
snow.,O,4713
I,O,4714
have,O,4714
visited,O,4714
Matterhorn,B-mount,4714
recently.,O,4714
Mount,O,4715
Elbrus,B-mount,4715
is,O,4715
known,O,4715
for,O,4715
its,O,4715
beauty.,O,4715
I,O,4716
love,O,4716
hiking,O,4716
in,O,4716
the,O,4716
countryside.,O,4716
I,O,4717
have,O,4717
visited,O,4717
Mount,O,4717
Whitney,B-mount,4717
recently.,O,4717
Matterhorn,B-mount,4718
and,O,4718
Mount,O,4718
Aconcagua,B-mount,4718
are,O,4718
popular,O,4718
destinations.,O,4718
The,O,4719
sun,O,4719
sets,O,4719
behind,O,4719
the,O,4719
hills,O,4719
every,O,4719
evening.,O,4719
Denali,B-mount,4720
and,O,4720
Matterhorn,B-mount,4720
are,O,4720
popular,O,4720
destinations.,O,4720
The,O,4721
sun,O,4721
sets,O,4721
behind,O,4721
the,O,4721
hills,O,4721
every,O,4721
evening.,O,4721
The,O,4722
peaks,O,4722
of,O,4722
Mont,B-mount,4722
Blanc,I-mount,4722
are,O,4722
covered,O,4722
in,O,4722
snow.,O,4722
K2,B-mount,4723
and,O,4723
The,O,4723
Himalayas,B-mount,4723
are,O,4723
popular,O,4723
destinations.,O,4723
I,O,4724
have,O,4724
visited,O,4724
Mount,O,4724
Fuji,B-mount,4724
recently.,O,4724
People,O,4725
often,O,4725
climb,O,4725
K2,B-mount,4725
during,O,4725
the,O,4725
summer.,O,4725
People,O,4726
often,O,4726
climb,O,4726
Mount,O,4726
Fuji,B-mount,4726
during,O,4726
the,O,4726
summer.,O,4726
The,O,4727
weather,O,4727
is,O,4727
beautiful,O,4727
today.,O,4727
I,O,4728
have,O,4728
visited,O,4728
Mount,O,4728
Fuji,B-mount,4728
recently.,O,4728
This,O,4729
area,O,4729
is,O,4729
famous,O,4729
for,O,4729
its,O,4729
wildlife.,O,4729
The,O,4730
sun,O,4730
sets,O,4730
behind,O,4730
the,O,4730
hills,O,4730
every,O,4730
evening.,O,4730
I,O,4731
have,O,4731
visited,O,4731
The,O,4731
Himalayas,B-mount,4731
recently.,O,4731
The,O,4732
peaks,O,4732
of,O,4732
Mount,O,4732
Aconcagua,B-mount,4732
are,O,4732
covered,O,4732
in,O,4732
snow.,O,4732
People,O,4733
often,O,4733
climb,O,4733
The,O,4733
Himalayas,B-mount,4733
during,O,4733
the,O,4733
summer.,O,4733
K2,B-mount,4734
and,O,4734
Annapurna,B-mount,4734
are,O,4734
popular,O,4734
destinations.,O,4734
I,O,4735
have,O,4735
visited,O,4735
Mount,O,4735
Kosciuszko,B-mount,4735
recently.,O,4735
People,O,4736
often,O,4736
climb,O,4736
The,O,4736
Andes,B-mount,4736
during,O,4736
the,O,4736
summer.,O,4736
Mount,O,4737
Elbrus,B-mount,4737
is,O,4737
known,O,4737
for,O,4737
its,O,4737
beauty.,O,4737
She,O,4738
enjoys,O,4738
camping,O,4738
in,O,4738
remote,O,4738
areas.,O,4738
The,O,4739
peaks,O,4739
of,O,4739
The,O,4739
Andes,B-mount,4739
are,O,4739
covered,O,4739
in,O,4739
snow.,O,4739
The,O,4740
sun,O,4740
sets,O,4740
behind,O,4740
the,O,4740
hills,O,4740
every,O,4740
evening.,O,4740
We,O,4741
went,O,4741
stargazing,O,4741
last,O,4741
night.,O,4741
I,O,4742
love,O,4742
hiking,O,4742
in,O,4742
the,O,4742
countryside.,O,4742
People,O,4743
often,O,4743
climb,O,4743
Mount,O,4743
Olympus,B-mount,4743
during,O,4743
the,O,4743
summer.,O,4743
I,O,4744
have,O,4744
visited,O,4744
Mount,O,4744
Logan,B-mount,4744
recently.,O,4744
He,O,4745
packed,O,4745
his,O,4745
bag,O,4745
and,O,4745
set,O,4745
off,O,4745
on,O,4745
an,O,4745
adventure.,O,4745
I,O,4746
have,O,4746
visited,O,4746
Mount,O,4746
McKinley,B-mount,4746
recently.,O,4746
I,O,4747
have,O,4747
visited,O,4747
The,O,4747
Andes,B-mount,4747
recently.,O,4747
Denali,B-mount,4748
and,O,4748
The,O,4748
Alps,B-mount,4748
are,O,4748
popular,O,4748
destinations.,O,4748
People,O,4749
often,O,4749
climb,O,4749
Denali,B-mount,4749
during,O,4749
the,O,4749
summer.,O,4749
People,O,4750
often,O,4750
climb,O,4750
Matterhorn,B-mount,4750
during,O,4750
the,O,4750
summer.,O,4750
He,O,4751
packed,O,4751
his,O,4751
bag,O,4751
and,O,4751
set,O,4751
off,O,4751
on,O,4751
an,O,4751
adventure.,O,4751
We,O,4752
went,O,4752
stargazing,O,4752
last,O,4752
night.,O,4752
I,O,4753
have,O,4753
visited,O,4753
Mont,B-mount,4753
Blanc,I-mount,4753
recently.,O,4753
We,O,4754
went,O,4754
stargazing,O,4754
last,O,4754
night.,O,4754
Denali,B-mount,4755
is,O,4755
known,O,4755
for,O,4755
its,O,4755
beauty.,O,4755
The,O,4756
peaks,O,4756
of,O,4756
The,O,4756
Alps,B-mount,4756
are,O,4756
covered,O,4756
in,O,4756
snow.,O,4756
She,O,4757
enjoys,O,4757
camping,O,4757
in,O,4757
remote,O,4757
areas.,O,4757
The,O,4758
weather,O,4758
is,O,4758
beautiful,O,4758
today.,O,4758
Mount,O,4759
Elbrus,B-mount,4759
and,O,4759
The,O,4759
Alps,B-mount,4759
are,O,4759
popular,O,4759
destinations.,O,4759
I,O,4760
have,O,4760
visited,O,4760
Mount,O,4760
Elbrus,B-mount,4760
recently.,O,4760
People,O,4761
often,O,4761
climb,O,4761
K2,B-mount,4761
during,O,4761
the,O,4761
summer.,O,4761
He,O,4762
packed,O,4762
his,O,4762
bag,O,4762
and,O,4762
set,O,4762
off,O,4762
on,O,4762
an,O,4762
adventure.,O,4762
Mount,O,4763
Kilimanjaro,B-mount,4763
and,O,4763
Mount,O,4763
Aconcagua,B-mount,4763
are,O,4763
popular,O,4763
destinations.,O,4763
I,O,4764
have,O,4764
visited,O,4764
Mount,O,4764
Logan,B-mount,4764
recently.,O,4764
People,O,4765
often,O,4765
climb,O,4765
Mount,O,4765
Logan,B-mount,4765
during,O,4765
the,O,4765
summer.,O,4765
The,O,4766
peaks,O,4766
of,O,4766
Mount,O,4766
Aconcagua,B-mount,4766
are,O,4766
covered,O,4766
in,O,4766
snow.,O,4766
I,O,4767
have,O,4767
visited,O,4767
Mount,O,4767
Olympus,B-mount,4767
recently.,O,4767
People,O,4768
often,O,4768
climb,O,4768
K2,B-mount,4768
during,O,4768
the,O,4768
summer.,O,4768
The,O,4769
river,O,4769
flows,O,4769
through,O,4769
the,O,4769
valley.,O,4769
K2,B-mount,4770
and,O,4770
Mount,O,4770
Aconcagua,B-mount,4770
are,O,4770
popular,O,4770
destinations.,O,4770
Mount,O,4771
Kilimanjaro,B-mount,4771
is,O,4771
known,O,4771
for,O,4771
its,O,4771
beauty.,O,4771
I,O,4772
have,O,4772
visited,O,4772
K2,B-mount,4772
recently.,O,4772
The,O,4773
sun,O,4773
sets,O,4773
behind,O,4773
the,O,4773
hills,O,4773
every,O,4773
evening.,O,4773
Mount,O,4774
Whitney,B-mount,4774
and,O,4774
The,O,4774
Alps,B-mount,4774
are,O,4774
popular,O,4774
destinations.,O,4774
This,O,4775
area,O,4775
is,O,4775
famous,O,4775
for,O,4775
its,O,4775
wildlife.,O,4775
I,O,4776
love,O,4776
hiking,O,4776
in,O,4776
the,O,4776
countryside.,O,4776
I,O,4777
have,O,4777
visited,O,4777
Annapurna,B-mount,4777
recently.,O,4777
Mount,O,4778
Kilimanjaro,B-mount,4778
and,O,4778
K2,B-mount,4778
are,O,4778
popular,O,4778
destinations.,O,4778
Annapurna,B-mount,4779
is,O,4779
known,O,4779
for,O,4779
its,O,4779
beauty.,O,4779
The,O,4780
Rockies,B-mount,4780
is,O,4780
known,O,4780
for,O,4780
its,O,4780
beauty.,O,4780
Mount,O,4781
Fuji,B-mount,4781
is,O,4781
known,O,4781
for,O,4781
its,O,4781
beauty.,O,4781
People,O,4782
often,O,4782
climb,O,4782
Mount,O,4782
Logan,B-mount,4782
during,O,4782
the,O,4782
summer.,O,4782
This,O,4783
area,O,4783
is,O,4783
famous,O,4783
for,O,4783
its,O,4783
wildlife.,O,4783
Matterhorn,B-mount,4784
and,O,4784
Mount,O,4784
Kosciuszko,B-mount,4784
are,O,4784
popular,O,4784
destinations.,O,4784
She,O,4785
enjoys,O,4785
camping,O,4785
in,O,4785
remote,O,4785
areas.,O,4785
Mount,O,4786
Logan,B-mount,4786
is,O,4786
known,O,4786
for,O,4786
its,O,4786
beauty.,O,4786
The,O,4787
peaks,O,4787
of,O,4787
Mount,O,4787
Kosciuszko,B-mount,4787
are,O,4787
covered,O,4787
in,O,4787
snow.,O,4787
Denali,B-mount,4788
and,O,4788
Denali,B-mount,4788
are,O,4788
popular,O,4788
destinations.,O,4788
The,O,4789
peaks,O,4789
of,O,4789
Mount,O,4789
Fuji,B-mount,4789
are,O,4789
covered,O,4789
in,O,4789
snow.,O,4789
The,O,4790
peaks,O,4790
of,O,4790
Mount,O,4790
Logan,B-mount,4790
are,O,4790
covered,O,4790
in,O,4790
snow.,O,4790
The,O,4791
view,O,4791
from,O,4791
here,O,4791
is,O,4791
breathtaking.,O,4791
People,O,4792
often,O,4792
climb,O,4792
Mount,O,4792
Aconcagua,B-mount,4792
during,O,4792
the,O,4792
summer.,O,4792
The,O,4793
Andes,B-mount,4793
is,O,4793
known,O,4793
for,O,4793
its,O,4793
beauty.,O,4793
People,O,4794
often,O,4794
climb,O,4794
Mount,O,4794
Aconcagua,B-mount,4794
during,O,4794
the,O,4794
summer.,O,4794
Mount,O,4795
McKinley,B-mount,4795
and,O,4795
The,O,4795
Alps,B-mount,4795
are,O,4795
popular,O,4795
destinations.,O,4795
He,O,4796
packed,O,4796
his,O,4796
bag,O,4796
and,O,4796
set,O,4796
off,O,4796
on,O,4796
an,O,4796
adventure.,O,4796
Mont,B-mount,4797
Blanc,I-mount,4797
is,O,4797
known,O,4797
for,O,4797
its,O,4797
beauty.,O,4797
I,O,4798
love,O,4798
hiking,O,4798
in,O,4798
the,O,4798
countryside.,O,4798
Mount,O,4799
Kosciuszko,B-mount,4799
and,O,4799
Annapurna,B-mount,4799
are,O,4799
popular,O,4799
destinations.,O,4799
Mount,O,4800
Kilimanjaro,B-mount,4800
is,O,4800
known,O,4800
for,O,4800
its,O,4800
beauty.,O,4800
He,O,4801
packed,O,4801
his,O,4801
bag,O,4801
and,O,4801
set,O,4801
off,O,4801
on,O,4801
an,O,4801
adventure.,O,4801
We,O,4802
went,O,4802
stargazing,O,4802
last,O,4802
night.,O,4802
I,O,4803
have,O,4803
visited,O,4803
Mount,O,4803
Whitney,B-mount,4803
recently.,O,4803
People,O,4804
often,O,4804
climb,O,4804
Mount,O,4804
Aconcagua,B-mount,4804
during,O,4804
the,O,4804
summer.,O,4804
The,O,4805
view,O,4805
from,O,4805
here,O,4805
is,O,4805
breathtaking.,O,4805
The,O,4806
weather,O,4806
